i,j,len,sfc,err
0, 0, 8.458852238303601, 0.1723325479636486, 1.0351537121280927
0, 1, 8.458852238303601, 0.18956580276001347, 1.1555886893596063
0, 2, 8.458852238303601, 0.2067990575563783, 0.99870272162649
0, 3, 8.458852238303601, 0.2240323123527432, 1.1233258185135822
0, 4, 8.458852238303601, 0.24126556714910805, 0.9638927657249483
0, 5, 8.458852238303601, 0.2584988219454729, 1.0479152268956757
0, 6, 8.458852238303601, 0.2757320767418378, 0.8786068504694395
0, 7, 8.458852238303601, 0.29296533153820264, 0.8169166193917846
0, 8, 8.458852238303601, 0.3101985863345675, 0.8098111761156631
0, 9, 8.458852238303601, 0.3274318411309323, 0.7750198188491385
0, 10, 8.458852238303601, 0.3446650959272972, 0.7405502689879688
0, 11, 8.458852238303601, 0.3618983507236621, 0.7059273517888583
0, 12, 8.458852238303601, 0.37913160552002695, 0.6705385067430794
0, 13, 8.458852238303601, 0.3963648603163918, 0.6360742808884519
0, 14, 8.458852238303601, 0.4135981151127566, 0.577308820933477
0, 15, 8.458852238303601, 0.4308313699091215, 0.5445639662336565
0, 16, 8.458852238303601, 0.4480646247054864, 0.5117550380417334
0, 17, 8.458852238303601, 0.46529787950185125, 0.4716796764631568
0, 18, 8.458852238303601, 0.4825311342982161, 0.44147409193244397
0, 19, 8.458852238303601, 0.49976438909458093, 0.41079978879078327
1, 0, 9.304737462133962, 0.1723325479636486, 0.8628084903311036
1, 1, 9.304737462133962, 0.18956580276001347, 0.9799720819043323
1, 2, 9.304737462133962, 0.2067990575563783, 0.8566210659930251
1, 3, 9.304737462133962, 0.2240323123527432, 0.8280325529371778
1, 4, 9.304737462133962, 0.24126556714910805, 0.796074212942397
1, 5, 9.304737462133962, 0.2584988219454729, 0.7703593865252253
1, 6, 9.304737462133962, 0.2757320767418378, 0.7393371190032503
1, 7, 9.304737462133962, 0.29296533153820264, 0.7080391596513967
1, 8, 9.304737462133962, 0.3101985863345675, 0.65636537084064
1, 9, 9.304737462133962, 0.3274318411309323, 0.6257020927359068
1, 10, 9.304737462133962, 0.3446650959272972, 0.5561293401815898
1, 11, 9.304737462133962, 0.3618983507236621, 0.6327771562527125
1, 12, 9.304737462133962, 0.37913160552002695, 0.5892413356131297
1, 13, 9.304737462133962, 0.3963648603163918, 0.5351587948229952
1, 14, 9.304737462133962, 0.4135981151127566, 0.48168186311267636
1, 15, 9.304737462133962, 0.4308313699091215, 0.40296818810954504
1, 16, 9.304737462133962, 0.4480646247054864, 0.3734312993878135
1, 17, 9.304737462133962, 0.46529787950185125, 0.34434269802364326
1, 18, 9.304737462133962, 0.4825311342982161, 0.31654002697548445
1, 19, 9.304737462133962, 0.49976438909458093, 0.2928280190303391
2, 0, 10.15062268596432, 0.1723325479636486, 0.8118888404842747
2, 1, 10.15062268596432, 0.18956580276001347, 0.7584896049661334
2, 2, 10.15062268596432, 0.2067990575563783, 0.716661490399376
2, 3, 10.15062268596432, 0.2240323123527432, 0.7915564723531661
2, 4, 10.15062268596432, 0.24126556714910805, 0.6899457368833504
2, 5, 10.15062268596432, 0.2584988219454729, 0.6537180857473324
2, 6, 10.15062268596432, 0.2757320767418378, 0.6084151768391415
2, 7, 10.15062268596432, 0.29296533153820264, 0.5540223649341243
2, 8, 10.15062268596432, 0.3101985863345675, 0.5502373393962647
2, 9, 10.15062268596432, 0.3274318411309323, 0.5595816190571226
2, 10, 10.15062268596432, 0.3446650959272972, 0.5305351294570372
2, 11, 10.15062268596432, 0.3618983507236621, 0.5016081123273848
2, 12, 10.15062268596432, 0.37913160552002695, 0.4727926471830612
2, 13, 10.15062268596432, 0.3963648603163918, 0.4453394596387957
2, 14, 10.15062268596432, 0.4135981151127566, 0.367895851301063
2, 15, 10.15062268596432, 0.4308313699091215, 0.32224409214665806
2, 16, 10.15062268596432, 0.4480646247054864, 0.2879490271333224
2, 17, 10.15062268596432, 0.46529787950185125, 0.24112536699041
2, 18, 10.15062268596432, 0.4825311342982161, 0.36554145415229355
2, 19, 10.15062268596432, 0.49976438909458093, 0.3288939573057703
3, 0, 10.996507909794682, 0.1723325479636486, 0.7980603592997725
3, 1, 10.996507909794682, 0.18956580276001347, 0.7298523271265374
3, 2, 10.996507909794682, 0.2067990575563783, 0.5215028125529011
3, 3, 10.996507909794682, 0.2240323123527432, 0.5158793481852083
3, 4, 10.996507909794682, 0.24126556714910805, 0.6559673613141697
3, 5, 10.996507909794682, 0.2584988219454729, 0.4438960377967631
3, 6, 10.996507909794682, 0.2757320767418378, 0.41866989825104906
3, 7, 10.996507909794682, 0.29296533153820264, 0.40758606447928997
3, 8, 10.996507909794682, 0.3101985863345675, 0.3675452511770153
3, 9, 10.996507909794682, 0.3274318411309323, 0.3479476491321185
3, 10, 10.996507909794682, 0.3446650959272972, 0.4122458940316968
3, 11, 10.996507909794682, 0.3618983507236621, 0.29382651490181033
3, 12, 10.996507909794682, 0.37913160552002695, 0.2672816276840081
3, 13, 10.996507909794682, 0.3963648603163918, 0.260834622539203
3, 14, 10.996507909794682, 0.4135981151127566, 0.2132991614082583
3, 15, 10.996507909794682, 0.4308313699091215, 0.18913202261033787
3, 16, 10.996507909794682, 0.4480646247054864, 0.23870473879782086
3, 17, 10.996507909794682, 0.46529787950185125, 0.28738502674911404
3, 18, 10.996507909794682, 0.4825311342982161, 0.2636867218354192
3, 19, 10.996507909794682, 0.49976438909458093, 0.24050051895017682
4, 0, 11.842393133625041, 0.1723325479636486, 0.5653487163831027
4, 1, 11.842393133625041, 0.18956580276001347, 0.5431801456606312
4, 2, 11.842393133625041, 0.2067990575563783, 0.5185651402091211
4, 3, 11.842393133625041, 0.2240323123527432, 0.5338223907698373
4, 4, 11.842393133625041, 0.24126556714910805, 0.44128138610237333
4, 5, 11.842393133625041, 0.2584988219454729, 0.48980695849450123
4, 6, 11.842393133625041, 0.2757320767418378, 0.3253763326641672
4, 7, 11.842393133625041, 0.29296533153820264, 0.30257929164951874
4, 8, 11.842393133625041, 0.3101985863345675, 0.27559231417272406
4, 9, 11.842393133625041, 0.3274318411309323, 0.33774031926561704
4, 10, 11.842393133625041, 0.3446650959272972, 0.2819422560671598
4, 11, 11.842393133625041, 0.3618983507236621, 0.256632796114203
4, 12, 11.842393133625041, 0.37913160552002695, 0.17723119589634143
4, 13, 11.842393133625041, 0.3963648603163918, 0.17981265678629135
4, 14, 11.842393133625041, 0.4135981151127566, 0.1571857365300391
4, 15, 11.842393133625041, 0.4308313699091215, 0.18870715030644652
4, 16, 11.842393133625041, 0.4480646247054864, 0.1817496987001171
4, 17, 11.842393133625041, 0.46529787950185125, 0.08816674687054557
4, 18, 11.842393133625041, 0.4825311342982161, 0.13013729980485145
4, 19, 11.842393133625041, 0.49976438909458093, 0.10974746556751079
5, 0, 12.688278357455403, 0.1723325479636486, 0.4039604313695463
5, 1, 12.688278357455403, 0.18956580276001347, 0.4882334206513593
5, 2, 12.688278357455403, 0.2067990575563783, 0.39973955316835497
5, 3, 12.688278357455403, 0.2240323123527432, 0.38218980100092953
5, 4, 12.688278357455403, 0.24126556714910805, 0.36073343144621095
5, 5, 12.688278357455403, 0.2584988219454729, 0.33774128847022356
5, 6, 12.688278357455403, 0.2757320767418378, 0.31608309038002425
5, 7, 12.688278357455403, 0.29296533153820264, 0.26764803897671074
5, 8, 12.688278357455403, 0.3101985863345675, 0.24387790447175736
5, 9, 12.688278357455403, 0.3274318411309323, 0.22043594469330657
5, 10, 12.688278357455403, 0.3446650959272972, 0.19851503534432827
5, 11, 12.688278357455403, 0.3618983507236621, 0.17484456895959533
5, 12, 12.688278357455403, 0.37913160552002695, 0.17554424893763865
5, 13, 12.688278357455403, 0.3963648603163918, 0.3445906180885821
5, 14, 12.688278357455403, 0.4135981151127566, 0.32876857559852046
5, 15, 12.688278357455403, 0.4308313699091215, 0.31867361239212255
5, 16, 12.688278357455403, 0.4480646247054864, 0.3312062684566772
5, 17, 12.688278357455403, 0.46529787950185125, 0.028182311150370277
5, 18, 12.688278357455403, 0.4825311342982161, 0.04801573114432477
5, 19, 12.688278357455403, 0.49976438909458093, 0.06929019156308222
6, 0, 13.534163581285762, 0.1723325479636486, 0.37123150950424777
6, 1, 13.534163581285762, 0.18956580276001347, 0.350764115724977
6, 2, 13.534163581285762, 0.2067990575563783, 0.40510720386603116
6, 3, 13.534163581285762, 0.2240323123527432, 0.2284324956758456
6, 4, 13.534163581285762, 0.24126556714910805, 0.32230221688768895
6, 5, 13.534163581285762, 0.2584988219454729, 0.3007452094674707
6, 6, 13.534163581285762, 0.2757320767418378, 0.25521318778016766
6, 7, 13.534163581285762, 0.29296533153820264, 0.22745154170891604
6, 8, 13.534163581285762, 0.3101985863345675, 0.22351404506654768
6, 9, 13.534163581285762, 0.3274318411309323, 0.1987181234001045
6, 10, 13.534163581285762, 0.3446650959272972, 0.17340529257001697
6, 11, 13.534163581285762, 0.3618983507236621, 0.14409604892356734
6, 12, 13.534163581285762, 0.37913160552002695, 0.08459158356800119
6, 13, 13.534163581285762, 0.3963648603163918, 0.08322529261767253
6, 14, 13.534163581285762, 0.4135981151127566, 0.028504309313058283
6, 15, 13.534163581285762, 0.4308313699091215, 0.020043801484593556
6, 16, 13.534163581285762, 0.4480646247054864, 0.17582909132640365
6, 17, 13.534163581285762, 0.46529787950185125, 0.06519640852324098
6, 18, 13.534163581285762, 0.4825311342982161, 0.11579788281277974
6, 19, 13.534163581285762, 0.49976438909458093, 0.13745443905615962
7, 0, 14.380048805116122, 0.1723325479636486, 0.2616202875016828
7, 1, 14.380048805116122, 0.18956580276001347, 0.30089387997881456
7, 2, 14.380048805116122, 0.2067990575563783, 0.2854832262284816
7, 3, 14.380048805116122, 0.2240323123527432, 0.26309045236920336
7, 4, 14.380048805116122, 0.24126556714910805, 0.20801667334351848
7, 5, 14.380048805116122, 0.2584988219454729, 0.2232942336436097
7, 6, 14.380048805116122, 0.2757320767418378, 0.204328386676206
7, 7, 14.380048805116122, 0.29296533153820264, 0.10684878437508605
7, 8, 14.380048805116122, 0.3101985863345675, 0.16171814238715487
7, 9, 14.380048805116122, 0.3274318411309323, 0.14111480992569825
7, 10, 14.380048805116122, 0.3446650959272972, 0.026781311913038133
7, 11, 14.380048805116122, 0.3618983507236621, 0.12288774287708981
7, 12, 14.380048805116122, 0.37913160552002695, 0.1119194167620963
7, 13, 14.380048805116122, 0.3963648603163918, 0.06424667083680922
7, 14, 14.380048805116122, 0.4135981151127566, 0.030696246729177958
7, 15, 14.380048805116122, 0.4308313699091215, 0.053334145141497154
7, 16, 14.380048805116122, 0.4480646247054864, 0.08728641682355187
7, 17, 14.380048805116122, 0.46529787950185125, 0.12077114004924781
7, 18, 14.380048805116122, 0.4825311342982161, 0.2530967006955849
7, 19, 14.380048805116122, 0.49976438909458093, 0.2830087512426553
8, 0, 15.225934028946483, 0.1723325479636486, 0.23284698034151904
8, 1, 15.225934028946483, 0.18956580276001347, 0.2721825048272513
8, 2, 15.225934028946483, 0.2067990575563783, 0.17811047352290613
8, 3, 15.225934028946483, 0.2240323123527432, 0.17557894660574824
8, 4, 15.225934028946483, 0.24126556714910805, 0.1581280626951688
8, 5, 15.225934028946483, 0.2584988219454729, 0.0590009302960771
8, 6, 15.225934028946483, 0.2757320767418378, 0.10662995024743005
8, 7, 15.225934028946483, 0.29296533153820264, 0.09491616790458894
8, 8, 15.225934028946483, 0.3101985863345675, 0.11412175876035557
8, 9, 15.225934028946483, 0.3274318411309323, 0.06307622711317151
8, 10, 15.225934028946483, 0.3446650959272972, 0.0804470459750091
8, 11, 15.225934028946483, 0.3618983507236621, 0.03576316044155446
8, 12, 15.225934028946483, 0.37913160552002695, 0.01832419249185533
8, 13, 15.225934028946483, 0.3963648603163918, 0.044724322028832184
8, 14, 15.225934028946483, 0.4135981151127566, 0.07473560959850883
8, 15, 15.225934028946483, 0.4308313699091215, 0.1144125219384233
8, 16, 15.225934028946483, 0.4480646247054864, 0.18710371781391977
8, 17, 15.225934028946483, 0.46529787950185125, 0.26470899910959705
8, 18, 15.225934028946483, 0.4825311342982161, 0.2062535700847744
8, 19, 15.225934028946483, 0.49976438909458093, 0.22671269399161897
9, 0, 16.07181925277684, 0.1723325479636486, 0.1913233509627908
9, 1, 16.07181925277684, 0.18956580276001347, 0.05630408116356908
9, 2, 16.07181925277684, 0.2067990575563783, 0.1563955947746129
9, 3, 16.07181925277684, 0.2240323123527432, 0.09659022163096985
9, 4, 16.07181925277684, 0.24126556714910805, 0.12667671054517593
9, 5, 16.07181925277684, 0.2584988219454729, 0.11111768381333129
9, 6, 16.07181925277684, 0.2757320767418378, 0.08564474586356177
9, 7, 16.07181925277684, 0.29296533153820264, 0.044729305447287426
9, 8, 16.07181925277684, 0.3101985863345675, 0.026602524845320847
9, 9, 16.07181925277684, 0.3274318411309323, 0.021771510731170153
9, 10, 16.07181925277684, 0.3446650959272972, 0.009085445165862457
9, 11, 16.07181925277684, 0.3618983507236621, 0.03403620592004207
9, 12, 16.07181925277684, 0.37913160552002695, 0.07009981761959252
9, 13, 16.07181925277684, 0.3963648603163918, 0.09797817497592153
9, 14, 16.07181925277684, 0.4135981151127566, 0.12353886566887155
9, 15, 16.07181925277684, 0.4308313699091215, 0.19030555706341584
9, 16, 16.07181925277684, 0.4480646247054864, 0.18047762036291295
9, 17, 16.07181925277684, 0.46529787950185125, 0.2190545183852858
9, 18, 16.07181925277684, 0.4825311342982161, 0.2530380530287183
9, 19, 16.07181925277684, 0.49976438909458093, 0.26220517649819997
10, 0, 16.917704476607202, 0.1723325479636486, 0.07450123384244352
10, 1, 16.917704476607202, 0.18956580276001347, 0.13395734662511039
10, 2, 16.917704476607202, 0.2067990575563783, 0.0862053881213678
10, 3, 16.917704476607202, 0.2240323123527432, 0.09494801029181657
10, 4, 16.917704476607202, 0.24126556714910805, 0.07910918883915505
10, 5, 16.917704476607202, 0.2584988219454729, 0.0281639345019142
10, 6, 16.917704476607202, 0.2757320767418378, 0.036435246940152086
10, 7, 16.917704476607202, 0.29296533153820264, 0.017551132406276596
10, 8, 16.917704476607202, 0.3101985863345675, 0.009083968141520876
10, 9, 16.917704476607202, 0.3274318411309323, 0.022073472018619485
10, 10, 16.917704476607202, 0.3446650959272972, 0
10, 11, 16.917704476607202, 0.3618983507236621, 0.08333041859037675
10, 12, 16.917704476607202, 0.37913160552002695, 0.08560764918754071
10, 13, 16.917704476607202, 0.3963648603163918, 0.15203403363550994
10, 14, 16.917704476607202, 0.4135981151127566, 0.16650113757996354
10, 15, 16.917704476607202, 0.4308313699091215, 0.20103014368890415
10, 16, 16.917704476607202, 0.4480646247054864, 0.23732042882270454
10, 17, 16.917704476607202, 0.46529787950185125, 0.26178051559255605
10, 18, 16.917704476607202, 0.4825311342982161, 0.3645932633280061
10, 19, 16.917704476607202, 0.49976438909458093, 0.42299534218716395
11, 0, 17.763589700437564, 0.1723325479636486, 0.09112205318504803
11, 1, 17.763589700437564, 0.18956580276001347, 0.07853034004066792
11, 2, 17.763589700437564, 0.2067990575563783, 0.07355276953145887
11, 3, 17.763589700437564, 0.2240323123527432, 0.03511803634125955
11, 4, 17.763589700437564, 0.24126556714910805, 0.03664559431686189
11, 5, 17.763589700437564, 0.2584988219454729, 0.02135884972486737
11, 6, 17.763589700437564, 0.2757320767418378, 0.002090695721080305
11, 7, 17.763589700437564, 0.29296533153820264, 0.026681736777264403
11, 8, 17.763589700437564, 0.3101985863345675, 0.030042926188929828
11, 9, 17.763589700437564, 0.3274318411309323, 0.039629349591641945
11, 10, 17.763589700437564, 0.3446650959272972, 0.03703858406101847
11, 11, 17.763589700437564, 0.3618983507236621, 0.08431104168098907
11, 12, 17.763589700437564, 0.37913160552002695, 0.12777719525360587
11, 13, 17.763589700437564, 0.3963648603163918, 0.16829638191119053
11, 14, 17.763589700437564, 0.4135981151127566, 0.203362646610387
11, 15, 17.763589700437564, 0.4308313699091215, 0.23788922278120395
11, 16, 17.763589700437564, 0.4480646247054864, 0.3249994225008973
11, 17, 17.763589700437564, 0.46529787950185125, 0.29507998698257004
11, 18, 17.763589700437564, 0.4825311342982161, 0.341301395177386
11, 19, 17.763589700437564, 0.49976438909458093, 0.39468565632836095
12, 0, 18.609474924267925, 0.1723325479636486, 0.05723225082473178
12, 1, 18.609474924267925, 0.18956580276001347, 0.008700917572918087
12, 2, 18.609474924267925, 0.2067990575563783, 0.02731440496408348
12, 3, 18.609474924267925, 0.2240323123527432, 0.016685650307094176
12, 4, 18.609474924267925, 0.24126556714910805, 0.006107509186753509
12, 5, 18.609474924267925, 0.2584988219454729, 0.01880552971733202
12, 6, 18.609474924267925, 0.2757320767418378, 0.03325043895464441
12, 7, 18.609474924267925, 0.29296533153820264, 0.03432881795572405
12, 8, 18.609474924267925, 0.3101985863345675, 0.03578244326999491
12, 9, 18.609474924267925, 0.3274318411309323, 0.04096061658577585
12, 10, 18.609474924267925, 0.3446650959272972, 0.08078416817901493
12, 11, 18.609474924267925, 0.3618983507236621, 0.127116442760292
12, 12, 18.609474924267925, 0.37913160552002695, 0.16839509588755316
12, 13, 18.609474924267925, 0.3963648603163918, 0.21354401604003279
12, 14, 18.609474924267925, 0.4135981151127566, 0.24938124190377758
12, 15, 18.609474924267925, 0.4308313699091215, 0.2725698962192782
12, 16, 18.609474924267925, 0.4480646247054864, 0.3129231189597276
12, 17, 18.609474924267925, 0.46529787950185125, 0.3222839443257346
12, 18, 18.609474924267925, 0.4825311342982161, 0.39236184274918007
12, 19, 18.609474924267925, 0.49976438909458093, 0.36375125637224626
13, 0, 19.455360148098283, 0.1723325479636486, 0.02976014287732567
13, 1, 19.455360148098283, 0.18956580276001347, 0.013810222631535814
13, 2, 19.455360148098283, 0.2067990575563783, 0.008376453279698737
13, 3, 19.455360148098283, 0.2240323123527432, 0.011364127530284082
13, 4, 19.455360148098283, 0.24126556714910805, 0.031259371638141555
13, 5, 19.455360148098283, 0.2584988219454729, 0.03017370844645674
13, 6, 19.455360148098283, 0.2757320767418378, 0.0356268629367673
13, 7, 19.455360148098283, 0.29296533153820264, 0.03306873731599417
13, 8, 19.455360148098283, 0.3101985863345675, 0.04382390457104554
13, 9, 19.455360148098283, 0.3274318411309323, 0.072150408051957
13, 10, 19.455360148098283, 0.3446650959272972, 0.1224983197820081
13, 11, 19.455360148098283, 0.3618983507236621, 0.16524549426087576
13, 12, 19.455360148098283, 0.37913160552002695, 0.20646781561411434
13, 13, 19.455360148098283, 0.3963648603163918, 0.24143408584175347
13, 14, 19.455360148098283, 0.4135981151127566, 0.27703541048678004
13, 15, 19.455360148098283, 0.4308313699091215, 0.3066153990668462
13, 16, 19.455360148098283, 0.4480646247054864, 0.33395140568983717
13, 17, 19.455360148098283, 0.46529787950185125, 0.3483619912528469
13, 18, 19.455360148098283, 0.4825311342982161, 0.39256192857609323
13, 19, 19.455360148098283, 0.49976438909458093, 0.4414417040348033
14, 0, 20.30124537192864, 0.1723325479636486, 0.013611527097536592
14, 1, 20.30124537192864, 0.18956580276001347, 0.01049912356852584
14, 2, 20.30124537192864, 0.2067990575563783, 0.03163645578848839
14, 3, 20.30124537192864, 0.2240323123527432, 0.05526446016876407
14, 4, 20.30124537192864, 0.24126556714910805, 0.03289887152498084
14, 5, 20.30124537192864, 0.2584988219454729, 0.03651168277642318
14, 6, 20.30124537192864, 0.2757320767418378, 0.037652194414946535
14, 7, 20.30124537192864, 0.29296533153820264, 0.04400938778249576
14, 8, 20.30124537192864, 0.3101985863345675, 0.05114296941403961
14, 9, 20.30124537192864, 0.3274318411309323, 0.11183230720697043
14, 10, 20.30124537192864, 0.3446650959272972, 0.1517576666848505
14, 11, 20.30124537192864, 0.3618983507236621, 0.20097308619272797
14, 12, 20.30124537192864, 0.37913160552002695, 0.23882080080305354
14, 13, 20.30124537192864, 0.3963648603163918, 0.27344828334690663
14, 14, 20.30124537192864, 0.4135981151127566, 0.33139720795181427
14, 15, 20.30124537192864, 0.4308313699091215, 0.3356636067999277
14, 16, 20.30124537192864, 0.4480646247054864, 0.3601126820305536
14, 17, 20.30124537192864, 0.46529787950185125, 0.3924672061118234
14, 18, 20.30124537192864, 0.4825311342982161, 0.415728979096199
14, 19, 20.30124537192864, 0.49976438909458093, 0.4194218990413133
15, 0, 21.147130595759002, 0.1723325479636486, 0.024475500488529332
15, 1, 21.147130595759002, 0.18956580276001347, 0.032938985409711324
15, 2, 21.147130595759002, 0.2067990575563783, 0.03049410961875708
15, 3, 21.147130595759002, 0.2240323123527432, 0.031270449751185876
15, 4, 21.147130595759002, 0.24126556714910805, 0.0344771619422299
15, 5, 21.147130595759002, 0.2584988219454729, 0.03877441755734991
15, 6, 21.147130595759002, 0.2757320767418378, 0.03655729355027201
15, 7, 21.147130595759002, 0.29296533153820264, 0.0424609634049979
15, 8, 21.147130595759002, 0.3101985863345675, 0.15025348938145577
15, 9, 21.147130595759002, 0.3274318411309323, 0.13315183031462308
15, 10, 21.147130595759002, 0.3446650959272972, 0.17665405698531195
15, 11, 21.147130595759002, 0.3618983507236621, 0.22114249626346574
15, 12, 21.147130595759002, 0.37913160552002695, 0.2697192802996995
15, 13, 21.147130595759002, 0.3963648603163918, 0.302835989071607
15, 14, 21.147130595759002, 0.4135981151127566, 0.32555952401641086
15, 15, 21.147130595759002, 0.4308313699091215, 0.3539331469278961
15, 16, 21.147130595759002, 0.4480646247054864, 0.38718197309194824
15, 17, 21.147130595759002, 0.46529787950185125, 0.4323758773388723
15, 18, 21.147130595759002, 0.4825311342982161, 0.43174514092566274
15, 19, 21.147130595759002, 0.49976438909458093, 0.45297489491761767
16, 0, 21.993015819589363, 0.1723325479636486, 0.027673495982314444
16, 1, 21.993015819589363, 0.18956580276001347, 0.03215419592192606
16, 2, 21.993015819589363, 0.2067990575563783, 0.030446050477576436
16, 3, 21.993015819589363, 0.2240323123527432, 0.03508206663085477
16, 4, 21.993015819589363, 0.24126556714910805, 0.03684364495701923
16, 5, 21.993015819589363, 0.2584988219454729, 0.0375225973661147
16, 6, 21.993015819589363, 0.2757320767418378, 0.04050995976702778
16, 7, 21.993015819589363, 0.29296533153820264, 0.08555186744575036
16, 8, 21.993015819589363, 0.3101985863345675, 0.1121411602989197
16, 9, 21.993015819589363, 0.3274318411309323, 0.16205777623437334
16, 10, 21.993015819589363, 0.3446650959272972, 0.20597730810240816
16, 11, 21.993015819589363, 0.3618983507236621, 0.245806690060082
16, 12, 21.993015819589363, 0.37913160552002695, 0.281950347771908
16, 13, 21.993015819589363, 0.3963648603163918, 0.31493514147411195
16, 14, 21.993015819589363, 0.4135981151127566, 0.3447286533932763
16, 15, 21.993015819589363, 0.4308313699091215, 0.37314441618505245
16, 16, 21.993015819589363, 0.4480646247054864, 0.4577369851132943
16, 17, 21.993015819589363, 0.46529787950185125, 0.5517723841591012
16, 18, 21.993015819589363, 0.4825311342982161, 0.4580810333069879
16, 19, 21.993015819589363, 0.49976438909458093, 0.4652750921533278
17, 0, 22.838901043419725, 0.1723325479636486, 0.0335054796897583
17, 1, 22.838901043419725, 0.18956580276001347, 0.0347856863986139
17, 2, 22.838901043419725, 0.2067990575563783, 0.03476819319500339
17, 3, 22.838901043419725, 0.2240323123527432, 0.034111317097970835
17, 4, 22.838901043419725, 0.24126556714910805, 0.036689561352739986
17, 5, 22.838901043419725, 0.2584988219454729, 0.037014949649465764
17, 6, 22.838901043419725, 0.2757320767418378, 0.06194015193455406
17, 7, 22.838901043419725, 0.29296533153820264, 0.11248080523965995
17, 8, 22.838901043419725, 0.3101985863345675, 0.14391593274352765
17, 9, 22.838901043419725, 0.3274318411309323, 0.2129763264129041
17, 10, 22.838901043419725, 0.3446650959272972, 0.23332529310296143
17, 11, 22.838901043419725, 0.3618983507236621, 0.2716120417067276
17, 12, 22.838901043419725, 0.37913160552002695, 0.3071017177227706
17, 13, 22.838901043419725, 0.3963648603163918, 0.33856425105056087
17, 14, 22.838901043419725, 0.4135981151127566, 0.36990891673752124
17, 15, 22.838901043419725, 0.4308313699091215, 0.3972318167153627
17, 16, 22.838901043419725, 0.4480646247054864, 0.506861320998047
17, 17, 22.838901043419725, 0.46529787950185125, 0.4442374889333
17, 18, 22.838901043419725, 0.4825311342982161, 0.4719654618895429
17, 19, 22.838901043419725, 0.49976438909458093, 0.48259564567877195
18, 0, 23.684786267250082, 0.1723325479636486, 0.03474280670294808
18, 1, 23.684786267250082, 0.18956580276001347, 0.03424747654459399
18, 2, 23.684786267250082, 0.2067990575563783, 0.03675661165746135
18, 3, 23.684786267250082, 0.2240323123527432, 0.036942569599072474
18, 4, 23.684786267250082, 0.24126556714910805, 0.036056678450651705
18, 5, 23.684786267250082, 0.2584988219454729, 0.042229345975007083
18, 6, 23.684786267250082, 0.2757320767418378, 0.08223676711488907
18, 7, 23.684786267250082, 0.29296533153820264, 0.12407794139177396
18, 8, 23.684786267250082, 0.3101985863345675, 0.17588442223154943
18, 9, 23.684786267250082, 0.3274318411309323, 0.22077671860044998
18, 10, 23.684786267250082, 0.3446650959272972, 0.26228583862476285
18, 11, 23.684786267250082, 0.3618983507236621, 0.3147648547633724
18, 12, 23.684786267250082, 0.37913160552002695, 0.334492566659335
18, 13, 23.684786267250082, 0.3963648603163918, 0.36405892948215757
18, 14, 23.684786267250082, 0.4135981151127566, 0.4093909552418389
18, 15, 23.684786267250082, 0.4308313699091215, 0.42178752931491603
18, 16, 23.684786267250082, 0.4480646247054864, 0.4430088947182461
18, 17, 23.684786267250082, 0.46529787950185125, 0.46672341829971276
18, 18, 23.684786267250082, 0.4825311342982161, 0.4977158951245186
18, 19, 23.684786267250082, 0.49976438909458093, 0.5073160025885463
19, 0, 24.530671491080444, 0.1723325479636486, 0.035542897772859725
19, 1, 24.530671491080444, 0.18956580276001347, 0.037624595246903036
19, 2, 24.530671491080444, 0.2067990575563783, 0.03615011187572715
19, 3, 24.530671491080444, 0.2240323123527432, 0.03852608228009571
19, 4, 24.530671491080444, 0.24126556714910805, 0.0395916020057481
19, 5, 24.530671491080444, 0.2584988219454729, 0.04372979764027475
19, 6, 24.530671491080444, 0.2757320767418378, 0.09901411435732332
19, 7, 24.530671491080444, 0.29296533153820264, 0.155792134728105
19, 8, 24.530671491080444, 0.3101985863345675, 0.20531939954733056
19, 9, 24.530671491080444, 0.3274318411309323, 0.2590357887288808
19, 10, 24.530671491080444, 0.3446650959272972, 0.2885032649031435
19, 11, 24.530671491080444, 0.3618983507236621, 0.32372505700156345
19, 12, 24.530671491080444, 0.37913160552002695, 0.3566543514276151
19, 13, 24.530671491080444, 0.3963648603163918, 0.3901086114862616
19, 14, 24.530671491080444, 0.4135981151127566, 0.4138311693237211
19, 15, 24.530671491080444, 0.4308313699091215, 0.4402115209018869
19, 16, 24.530671491080444, 0.4480646247054864, 0.4762388618028213
19, 17, 24.530671491080444, 0.46529787950185125, 0.5002976213877228
19, 18, 24.530671491080444, 0.4825311342982161, 0.519237807691881
19, 19, 24.530671491080444, 0.49976438909458093, 0.5373929627541483
